flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,total_requests,ratio_404,ratio_200,ratio_302,ratio_500,unique_url_ratio,unique_agent_ratio,size_mean,size_std,reqtime_mean,reqtime_std,label
0.398064374923706,109.33333333333333,255.71353137334447,61.79175363792657,66.0,328.6666666666667,3864.7471888347595,0.003673404470973867,0.0015530632509187,0.00022006034851069998,0.0094099839528401,248,0.9879032258064516,0.0,0.0,0.0,1.0,0.0080645161290322,310.0483870967742,19.43967295237544,0.0012701612903225,0.0008540680488403,malicious
0.2507839600245158,77.0,190.5851466035717,56.819470883620106,66.0,283.5,3402.698776500698,0.002721160028617367,0.001119825719478475,0.0002720355987548333,0.006592830022176049,267,0.9775280898876404,0.0,0.0037453183520599,0.0037453183520599,0.99625468164794,0.0449438202247191,294.2621722846442,60.61759697848451,0.0012434456928838,0.000800692654176,malicious
0.13433523178100587,45.4,172.89169171220402,65.69462488013853,66.0,281.4,4398.807524039496,0.0023606788880884,0.0013074026138823,0.00021104812622065998,0.00683236122131344,144,0.9444444444444444,0.0138888888888888,0.0069444444444444,0.0069444444444444,0.9930555555555556,0.2083333333333333,331.6666666666667,390.78871458173455,0.0011041666666666,0.0009183223683555,malicious
0.31139500935872394,43.333333333333336,226.60009578544063,132.38188327765567,66.0,451.3333333333333,17671.533160892013,0.0113786651974632,0.019578016948438633,0.00013597806294756928,0.06255761782328283,11,0.0,0.9090909090909092,0.0909090909090909,0.0,1.0,1.0,1129.8181818181818,395.5113647790939,0.0022727272727272,0.0006165754530113,malicious
0.6560465097427368,112.5,458.7990351154698,138.19200985919667,66.0,589.0,19114.39953309529,0.0058560077790860005,0.00434658736402155,0.00011861324310300391,0.0312135219573974,165,0.0,0.9818181818181818,0.0121212121212121,0.0,0.9818181818181818,1.0,973.6909090909091,130.89605490648924,0.0022,0.0004948216697442,malicious
0.6809312502543131,107.33333333333333,544.6140315258111,136.62838996509117,66.0,712.3333333333334,18672.754442364618,0.006413734639124466,0.0019267879925793667,0.00011801719665523751,0.014398018519083566,133,0.0,1.0,0.0,0.0,0.9097744360902256,1.0,1059.1353383458647,45.64060024034583,0.0030150375939849,0.0008841542614188,malicious
0.7036124467849731,106.5,596.8961823311586,150.83717125703586,66.0,843.5,22876.27235138334,0.00666952078554505,0.00262102430553095,0.00022351741790770625,0.01989698410034175,149,0.0,0.8791946308724832,0.0,0.0,0.7718120805369127,1.0,869.6442953020135,267.4478202592352,0.0026510067114093,0.0007678626703336,malicious
0.6898030042648315,106.5,592.2169370481397,151.55780167094855,66.0,841.0,23078.63030795152,0.0065380022853532005,0.0028226045591821,0.0005695819854736,0.022459983825683552,136,0.0,0.9779411764705882,0.0,0.0,0.8235294117647058,1.0,923.6323529411764,118.91969663350493,0.0029632352941176,0.0016864864635375,malicious
1.7794774770736694,109.0,544.8551212938005,151.74915802239138,66.0,752.5,23140.699765604,0.01620566581053465,0.10317430126681144,0.00046455860137934997,1.0914994478225708,75,0.0,1.0,0.0,0.0,0.84,1.0,1062.3333333333333,58.44891406652099,0.0024933333333333,0.0007370813312578,malicious
1.6966865062713623,110.0,506.4854497354497,142.79910485856567,66.0,645.0,20774.771071288596,0.015371633597754,0.10252851745318735,0.00017762184143059999,1.0859630107879639,46,0.0,1.0,0.0,0.0,1.0,1.0,1062.5217391304348,40.749894174541055,0.0023043478260869,0.0006874516652539,malicious
0.5193060239156088,107.33333333333333,508.26577823929847,120.0870709727357,66.0,572.3333333333334,14431.962429005149,0.004884074403167166,0.0010567897553181332,0.00012071927388503333,0.007167339324951133,192,0.0,1.0,0.0,0.0,1.0,1.0,1075.0,0.0,0.0021666666666666,0.0004487637339278,malicious
0.5210610628128052,107.0,509.4859813084112,117.45724711589756,66.0,564.0,13800.097126386585,0.00491567040389435,0.0010374239758275498,9.846687316893593e-05,0.00701439380645745,192,0.0,1.0,0.0,0.0,1.0,1.0,1075.0,0.0,0.0021458333333333,0.0004559597630883,malicious
0.5311607519785563,106.66666666666667,531.5463469111855,120.3988103844307,66.0,596.3333333333334,14502.607761987854,0.005027020602356134,0.0010297779039237,9.838740030922395e-05,0.007872978846232033,185,0.0,1.0,0.0,0.0,1.0,1.0,940.1891891891892,37.06228347119673,0.0022972972972972,0.0004687455867822,malicious
0.5703756809234619,106.33333333333333,545.0482572150709,121.32456512298349,66.0,620.3333333333334,14734.306510949342,0.005415227206819366,0.0011550677105998334,0.0001106262207031,0.007992982864379867,178,0.0,1.0,0.0,0.0,0.9831460674157304,1.0,928.5842696629212,0.9808158581031547,0.0024101123595505,0.0005459853362273,malicious
0.6599195798238119,106.0,538.6635220125786,117.92883601974154,66.0,615.3333333333334,13933.787142518095,0.0062849483792743665,0.0014876678289081,0.0001254081726074,0.009995381037394167,144,0.0,0.9583333333333334,0.0,0.0,1.0,1.0,897.8611111111111,152.6158308334612,0.0031388888888888,0.0007871459619613,malicious
0.6915990114212036,106.0,525.2924528301887,113.24957685751582,66.0,593.0,12830.636169455323,0.00658665725163045,0.0015215853857449,6.997585296630625e-05,0.010266900062561,142,0.0,1.0,0.0,0.0,1.0,1.0,932.0,0.0,0.0034647887323943,0.000924334338565,malicious
0.6860510110855103,106.0,527.7264150943397,113.84304666745989,66.0,595.0,12963.0622997508,0.0065338191531953,0.0014131845293130002,5.650520324705625e-05,0.009592413902282701,151,0.0,1.0,0.0,0.0,1.0,1.0,932.0,0.0,0.0031258278145695,0.0006740667894039,malicious
