flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,label
0.1009919643402099,30,144.73333333333332,84.19142210199064,66,280,7088.195555555557,0.0034824815289727,0.0018686321702704,0.0002369880676269,0.0086491107940673,malicious
0.1008999347686767,21,1295.2857142857142,933.8548445814796,66,2026,872084.8707482994,0.0050449967384338,0.0034322743573455,1.1920928955078125e-06,0.0133318901062011,malicious
0.1699559688568115,67,169.52238805970148,111.3037203128952,66,469,12388.5181554912,0.0025750904372244,0.0010778894626661,0.0001859664916992,0.0066869258880615,malicious
0.1699228286743164,40,1605.775,784.3201988824462,66,2026,615158.1743750001,0.0043569956070337,0.0021565600756434,1.9073486328125e-06,0.0097661018371582,malicious
0.0169730186462402,10,153.1,106.23506953920632,66,307,11285.89,0.0018858909606933,0.001184730300095,0.0002009868621826,0.0037660598754882,malicious
0.0169310569763183,11,631.0,859.191903635461,66,2026,738210.7272727273,0.0016931056976318,0.0012266539331395,9.5367431640625e-07,0.0035359859466552,malicious
0.0012519359588623,5,103.4,70.86776418090245,66,245,5022.240000000001,0.0003129839897155,9.348294513109224e-05,0.0002100467681884,0.0004611015319824,malicious
0.0012710094451904,5,133.0,130.0369178348979,66,393,16909.6,0.0003177523612976,0.0002418292808059,9.5367431640625e-07,0.0005710124969482,malicious
0.0632688999176025,26,157.30769230769232,99.3915215509503,66,299,9878.674556213018,0.0025307559967041,0.0015716775733444,0.0001559257507324,0.0079638957977294,malicious
0.0637900829315185,19,1218.3684210526317,949.6117328747032,66,2026,901762.4432132964,0.0035438934961954,0.0024799956066286,9.5367431640625e-07,0.0113871097564697,malicious
0.2105920314788818,76,168.69736842105263,106.22208856136255,66,313,11283.132098337952,0.0028078937530517,0.0013850722469769,0.0001499652862548,0.0080361366271972,malicious
0.2105560302734375,45,1641.4444444444443,770.4754536592052,66,2026,593632.424691358,0.0047853643243963,0.002028475820537,2.1457672119140625e-06,0.0111889839172363,malicious
0.014906883239746,10,139.4,88.91479067061903,66,265,7905.839999999999,0.0016563203599717,0.0011015960241164,0.0002038478851318,0.0031650066375732,malicious
